number,name,file,source,image_url,source_url
164,怒目怂猫,E:\luokewangguo\roco_world_data\data\spirit_images\164_怒目怂猫.png,existing,https://patchwiki.biligame.com/images/rocom/0/08/0jj0vlt3qpo3dp9gha2nj5tbnydfvjp.png,https://wiki.biligame.com/rocom/%E6%80%92%E7%9B%AE%E6%80%82%E7%8C%AB
164,怒目怂猫（山间竹林的样子）,E:\luokewangguo\roco_world_data\data\spirit_images\164_怒目怂猫（山间竹林的样子）.png,existing,https://patchwiki.biligame.com/images/rocom/0/06/r4mqb64ixdnbl0z1m3ouutkm6c1o0pj.png,https://wiki.biligame.com/rocom/%E6%80%92%E7%9B%AE%E6%80%82%E7%8C%AB%EF%BC%88%E5%B1%B1%E9%97%B4%E7%AB%B9%E6%9E%97%E7%9A%84%E6%A0%B7%E5%AD%90%EF%BC%89
165,小狮鹫（崖间地的样子）,E:\luokewangguo\roco_world_data\data\spirit_images\165_小狮鹫（崖间地的样子）.png,download,https://patchwiki.biligame.com/images/rocom/5/5c/6s8lzcshdpyujwzub5zz1wk94d16vp2.png,https://wiki.biligame.com/rocom/%E5%B0%8F%E7%8B%AE%E9%B9%AB%EF%BC%88%E5%B4%96%E9%97%B4%E5%9C%B0%E7%9A%84%E6%A0%B7%E5%AD%90%EF%BC%89
165,小狮鹫（高山地的样子）,E:\luokewangguo\roco_world_data\data\spirit_images\165_小狮鹫（高山地的样子）.png,download,https://patchwiki.biligame.com/images/rocom/b/b0/s7vhekqxmvlccqyvz65eqkd7zisp52q.png,https://wiki.biligame.com/rocom/%E5%B0%8F%E7%8B%AE%E9%B9%AB%EF%BC%88%E9%AB%98%E5%B1%B1%E5%9C%B0%E7%9A%84%E6%A0%B7%E5%AD%90%EF%BC%89
166,神圣狮鹫（崖间地的样子）,E:\luokewangguo\roco_world_data\data\spirit_images\166_神圣狮鹫（崖间地的样子）.png,download,https://patchwiki.biligame.com/images/rocom/d/d9/3mwu2jzht3bpapm9p9u6imj8tspjz6z.png,https://wiki.biligame.com/rocom/%E7%A5%9E%E5%9C%A3%E7%8B%AE%E9%B9%AB%EF%BC%88%E5%B4%96%E9%97%B4%E5%9C%B0%E7%9A%84%E6%A0%B7%E5%AD%90%EF%BC%89
166,神圣狮鹫（高山地的样子）,E:\luokewangguo\roco_world_data\data\spirit_images\166_神圣狮鹫（高山地的样子）.png,download,https://patchwiki.biligame.com/images/rocom/6/62/c7bikx38s3y63ffwlwabxqc77qyjtwy.png,https://wiki.biligame.com/rocom/%E7%A5%9E%E5%9C%A3%E7%8B%AE%E9%B9%AB%EF%BC%88%E9%AB%98%E5%B1%B1%E5%9C%B0%E7%9A%84%E6%A0%B7%E5%AD%90%EF%BC%89
167,皇家狮鹫（崖间地的样子）,E:\luokewangguo\roco_world_data\data\spirit_images\167_皇家狮鹫（崖间地的样子）.png,existing,https://patchwiki.biligame.com/images/rocom/0/09/nji78x7xa58n2ye2yhkqgedpywia239.png,https://wiki.biligame.com/rocom/%E7%9A%87%E5%AE%B6%E7%8B%AE%E9%B9%AB%EF%BC%88%E5%B4%96%E9%97%B4%E5%9C%B0%E7%9A%84%E6%A0%B7%E5%AD%90%EF%BC%89
167,皇家狮鹫（高山地的样子）,E:\luokewangguo\roco_world_data\data\spirit_images\167_皇家狮鹫（高山地的样子）.png,existing,https://patchwiki.biligame.com/images/rocom/b/bc/4qgxh1xp5dtis0ktl2dy5n6bv395c2r.png,https://wiki.biligame.com/rocom/%E7%9A%87%E5%AE%B6%E7%8B%AE%E9%B9%AB%EF%BC%88%E9%AB%98%E5%B1%B1%E5%9C%B0%E7%9A%84%E6%A0%B7%E5%AD%90%EF%BC%89
168,圆眼蜘蛛,E:\luokewangguo\roco_world_data\data\spirit_images\168_圆眼蜘蛛.png,download,https://patchwiki.biligame.com/images/rocom/5/58/rjtkumy4o5iea035omnat6k7rsy4gpj.png,https://wiki.biligame.com/rocom/%E5%9C%86%E7%9C%BC%E8%9C%98%E8%9B%9B
169,尖角蜘蛛,E:\luokewangguo\roco_world_data\data\spirit_images\169_尖角蜘蛛.png,download,https://patchwiki.biligame.com/images/rocom/2/25/3n27a5qdo9pkbpn9ukwq7ibk8y9b8hs.png,https://wiki.biligame.com/rocom/%E5%B0%96%E8%A7%92%E8%9C%98%E8%9B%9B
170,芋香巨角蛛,E:\luokewangguo\roco_world_data\data\spirit_images\170_芋香巨角蛛.png,existing,https://patchwiki.biligame.com/images/rocom/7/78/7wig6sc6qf6fh5la1u2ykbxe5wv4f85.png,https://wiki.biligame.com/rocom/%E8%8A%8B%E9%A6%99%E5%B7%A8%E8%A7%92%E8%9B%9B
171,波波螺,E:\luokewangguo\roco_world_data\data\spirit_images\171_波波螺.png,download,https://patchwiki.biligame.com/images/rocom/0/00/n1wjd2lnqi3s5qqgpetirog1lcu6y3o.png,https://wiki.biligame.com/rocom/%E6%B3%A2%E6%B3%A2%E8%9E%BA
171,波波螺（被污染的样子）,E:\luokewangguo\roco_world_data\data\spirit_images\171_波波螺（被污染的样子）.png,download,https://patchwiki.biligame.com/images/rocom/7/78/8y6azbkijlxizakvv3pzsd8dwtn76pl.png,https://wiki.biligame.com/rocom/%E6%B3%A2%E6%B3%A2%E8%9E%BA%EF%BC%88%E8%A2%AB%E6%B1%A1%E6%9F%93%E7%9A%84%E6%A0%B7%E5%AD%90%EF%BC%89
172,消波螺,E:\luokewangguo\roco_world_data\data\spirit_images\172_消波螺.png,download,https://patchwiki.biligame.com/images/rocom/1/13/nk6gil7o7hxap4a1cbmksobdxh2rvvp.png,https://wiki.biligame.com/rocom/%E6%B6%88%E6%B3%A2%E8%9E%BA
172,消波螺（被污染的样子）,E:\luokewangguo\roco_world_data\data\spirit_images\172_消波螺（被污染的样子）.png,download,https://patchwiki.biligame.com/images/rocom/0/0f/kca2jak5ll3d6gwveocxn2o6948z2pv.png,https://wiki.biligame.com/rocom/%E6%B6%88%E6%B3%A2%E8%9E%BA%EF%BC%88%E8%A2%AB%E6%B1%A1%E6%9F%93%E7%9A%84%E6%A0%B7%E5%AD%90%EF%BC%89
173,嗜波螺,E:\luokewangguo\roco_world_data\data\spirit_images\173_嗜波螺.png,existing,https://patchwiki.biligame.com/images/rocom/9/97/sk3qfoelkzy6xlawmknc5svbmwiepqg.png,https://wiki.biligame.com/rocom/%E5%97%9C%E6%B3%A2%E8%9E%BA
173,嗜波螺（被污染的样子）,E:\luokewangguo\roco_world_data\data\spirit_images\173_嗜波螺（被污染的样子）.png,existing,https://patchwiki.biligame.com/images/rocom/8/84/hjslnay7yycwetnsyo6yjo92gtu2xnp.png,https://wiki.biligame.com/rocom/%E5%97%9C%E6%B3%A2%E8%9E%BA%EF%BC%88%E8%A2%AB%E6%B1%A1%E6%9F%93%E7%9A%84%E6%A0%B7%E5%AD%90%EF%BC%89
174,菇菇丁,E:\luokewangguo\roco_world_data\data\spirit_images\174_菇菇丁.png,download,https://patchwiki.biligame.com/images/rocom/d/df/t98utjcp899ymqdm8bvpapuoajiri1k.png,https://wiki.biligame.com/rocom/%E8%8F%87%E8%8F%87%E4%B8%81
175,多菇丁,E:\luokewangguo\roco_world_data\data\spirit_images\175_多菇丁.png,download,https://patchwiki.biligame.com/images/rocom/5/54/5zfiphchqveime7yps9honw4eh4x82b.png,https://wiki.biligame.com/rocom/%E5%A4%9A%E8%8F%87%E4%B8%81
176,九幽菇,E:\luokewangguo\roco_world_data\data\spirit_images\176_九幽菇.png,existing,https://patchwiki.biligame.com/images/rocom/7/7a/n1t0h2rav7kjmjssgf2ctnahj8vaf0u.png,https://wiki.biligame.com/rocom/%E4%B9%9D%E5%B9%BD%E8%8F%87
177,斑斑,E:\luokewangguo\roco_world_data\data\spirit_images\177_斑斑.png,download,https://patchwiki.biligame.com/images/rocom/a/a7/9yzfpa9tuduznirix7p82i40nqlkfep.png,https://wiki.biligame.com/rocom/%E6%96%91%E6%96%91
178,斑枭,E:\luokewangguo\roco_world_data\data\spirit_images\178_斑枭.png,existing,https://patchwiki.biligame.com/images/rocom/a/a7/hnf5vk2e32l7c5s4rozuy2iuopkykoq.png,https://wiki.biligame.com/rocom/%E6%96%91%E6%9E%AD
179,草头鸭,E:\luokewangguo\roco_world_data\data\spirit_images\179_草头鸭.png,download,https://patchwiki.biligame.com/images/rocom/e/e3/23v62tjddaret7a0jlqww40noorvmir.png,https://wiki.biligame.com/rocom/%E8%8D%89%E5%A4%B4%E9%B8%AD
180,卷毛鸭,E:\luokewangguo\roco_world_data\data\spirit_images\180_卷毛鸭.png,existing,https://patchwiki.biligame.com/images/rocom/0/0f/pzglsihj4tscuiypshxtjxq7x9u9bwp.png,https://wiki.biligame.com/rocom/%E5%8D%B7%E6%AF%9B%E9%B8%AD
181,海豹战士,E:\luokewangguo\roco_world_data\data\spirit_images\181_海豹战士.png,download,https://patchwiki.biligame.com/images/rocom/b/b5/n6mz568m7fofwz1w3lkc5qk6bsxfy9s.png,https://wiki.biligame.com/rocom/%E6%B5%B7%E8%B1%B9%E6%88%98%E5%A3%AB
182,海豹船长,E:\luokewangguo\roco_world_data\data\spirit_images\182_海豹船长.png,existing,https://patchwiki.biligame.com/images/rocom/f/fc/nrbg9xhvigh963cwi1nyqt6kl6t68zv.png,https://wiki.biligame.com/rocom/%E6%B5%B7%E8%B1%B9%E8%88%B9%E9%95%BF
183,号儿鱼,E:\luokewangguo\roco_world_data\data\spirit_images\183_号儿鱼.png,download,https://patchwiki.biligame.com/images/rocom/a/a1/b8v1gy6rvsqs6g02hko4oa7bj0z04gk.png,https://wiki.biligame.com/rocom/%E5%8F%B7%E5%84%BF%E9%B1%BC
184,圆号鱼,E:\luokewangguo\roco_world_data\data\spirit_images\184_圆号鱼.png,download,https://patchwiki.biligame.com/images/rocom/e/ed/7zahvzx6o4jiedrqiqa1q6rp8wbdyso.png,https://wiki.biligame.com/rocom/%E5%9C%86%E5%8F%B7%E9%B1%BC
185,甜田螺,E:\luokewangguo\roco_world_data\data\spirit_images\185_甜田螺.png,download,https://patchwiki.biligame.com/images/rocom/5/55/bck3l95dm5ub49vdc3ung79bh0edirl.png,https://wiki.biligame.com/rocom/%E7%94%9C%E7%94%B0%E8%9E%BA
186,壳乙螺,E:\luokewangguo\roco_world_data\data\spirit_images\186_壳乙螺.png,download,https://patchwiki.biligame.com/images/rocom/9/9e/tefnpfeeyu3n93u9gp0d9sfk11s5tol.png,https://wiki.biligame.com/rocom/%E5%A3%B3%E4%B9%99%E8%9E%BA
187,卡洛儿,E:\luokewangguo\roco_world_data\data\spirit_images\187_卡洛儿.png,existing,https://patchwiki.biligame.com/images/rocom/c/c9/t773ll421ypqybexg7xzjb3qs2rt2m0.png,https://wiki.biligame.com/rocom/%E5%8D%A1%E6%B4%9B%E5%84%BF
188,棋棋（白子）,E:\luokewangguo\roco_world_data\data\spirit_images\188_棋棋（白子）.png,download,https://patchwiki.biligame.com/images/rocom/b/b5/26ff3g1g1g5v1yzt8la359hajhaxyuo.png,https://wiki.biligame.com/rocom/%E6%A3%8B%E6%A3%8B%EF%BC%88%E7%99%BD%E5%AD%90%EF%BC%89
188,棋棋（黑子）,E:\luokewangguo\roco_world_data\data\spirit_images\188_棋棋（黑子）.png,download,https://patchwiki.biligame.com/images/rocom/3/36/n3n0ij7x5he8u1exjqbzpl0xaerzu2u.png,https://wiki.biligame.com/rocom/%E6%A3%8B%E6%A3%8B%EF%BC%88%E9%BB%91%E5%AD%90%EF%BC%89
189,棋骑士（白子）,E:\luokewangguo\roco_world_data\data\spirit_images\189_棋骑士（白子）.png,existing,https://patchwiki.biligame.com/images/rocom/6/6c/8vu1ju9uu71aux8unhdyq9gcfw9if5p.png,https://wiki.biligame.com/rocom/%E6%A3%8B%E9%AA%91%E5%A3%AB%EF%BC%88%E7%99%BD%E5%AD%90%EF%BC%89
189,棋骑士（黑子）,E:\luokewangguo\roco_world_data\data\spirit_images\189_棋骑士（黑子）.png,existing,https://patchwiki.biligame.com/images/rocom/2/28/opq7dnblmw29jx3r7l6mipn76vn336t.png,https://wiki.biligame.com/rocom/%E6%A3%8B%E9%AA%91%E5%A3%AB%EF%BC%88%E9%BB%91%E5%AD%90%EF%BC%89
190,棋齐垒（白子）,E:\luokewangguo\roco_world_data\data\spirit_images\190_棋齐垒（白子）.png,download,https://patchwiki.biligame.com/images/rocom/9/9d/7ysj4q3d5kvymcqo698ygpsbfzi5m7d.png,https://wiki.biligame.com/rocom/%E6%A3%8B%E9%BD%90%E5%9E%92%EF%BC%88%E7%99%BD%E5%AD%90%EF%BC%89
190,棋齐垒（黑子）,E:\luokewangguo\roco_world_data\data\spirit_images\190_棋齐垒（黑子）.png,download,https://patchwiki.biligame.com/images/rocom/0/03/gry6dnq5puop6nts9jt2s699zmwnmr6.png,https://wiki.biligame.com/rocom/%E6%A3%8B%E9%BD%90%E5%9E%92%EF%BC%88%E9%BB%91%E5%AD%90%EF%BC%89
191,棋祈督（白子）,E:\luokewangguo\roco_world_data\data\spirit_images\191_棋祈督（白子）.png,download,https://patchwiki.biligame.com/images/rocom/6/69/o85fkrungproeat6rco9guv5ptjw80t.png,https://wiki.biligame.com/rocom/%E6%A3%8B%E7%A5%88%E7%9D%A3%EF%BC%88%E7%99%BD%E5%AD%90%EF%BC%89
191,棋祈督（黑子）,E:\luokewangguo\roco_world_data\data\spirit_images\191_棋祈督（黑子）.png,download,https://patchwiki.biligame.com/images/rocom/2/21/e64yhkunfi95tvxumu4608o41ahk2v5.png,https://wiki.biligame.com/rocom/%E6%A3%8B%E7%A5%88%E7%9D%A3%EF%BC%88%E9%BB%91%E5%AD%90%EF%BC%89
192,棋契陛下,E:\luokewangguo\roco_world_data\data\spirit_images\192_棋契陛下.png,existing,https://patchwiki.biligame.com/images/rocom/f/fa/ihoz48rv7tlsoh4um8m4f3fyvk0p56r.png,https://wiki.biligame.com/rocom/%E6%A3%8B%E5%A5%91%E9%99%9B%E4%B8%8B
192,棋绮后（白子）,E:\luokewangguo\roco_world_data\data\spirit_images\192_棋绮后（白子）.png,existing,https://patchwiki.biligame.com/images/rocom/3/34/9sv0ivcdr9sp5dkfk9miyjnqhf60di8.png,https://wiki.biligame.com/rocom/%E6%A3%8B%E7%BB%AE%E5%90%8E%EF%BC%88%E7%99%BD%E5%AD%90%EF%BC%89
192,棋绮后（黑子）,E:\luokewangguo\roco_world_data\data\spirit_images\192_棋绮后（黑子）.png,existing,https://patchwiki.biligame.com/images/rocom/2/22/fdve9gnonlwl0zywy7n4r1tf0kr3ehr.png,https://wiki.biligame.com/rocom/%E6%A3%8B%E7%BB%AE%E5%90%8E%EF%BC%88%E9%BB%91%E5%AD%90%EF%BC%89
193,奔波鼠,E:\luokewangguo\roco_world_data\data\spirit_images\193_奔波鼠.png,download,https://patchwiki.biligame.com/images/rocom/d/d0/qc6wa2f2bpo8uv28uf5hmgw5lmy3evv.png,https://wiki.biligame.com/rocom/%E5%A5%94%E6%B3%A2%E9%BC%A0
194,流浪鼠,E:\luokewangguo\roco_world_data\data\spirit_images\194_流浪鼠.png,existing,https://patchwiki.biligame.com/images/rocom/e/e7/1ewnn289ny2ksdz247u2i3ytq7xnv03.png,https://wiki.biligame.com/rocom/%E6%B5%81%E6%B5%AA%E9%BC%A0
195,呆小路,E:\luokewangguo\roco_world_data\data\spirit_images\195_呆小路.png,download,https://patchwiki.biligame.com/images/rocom/b/be/4zu0yqt23bt4cva2bswky1q5ivje1tw.png,https://wiki.biligame.com/rocom/%E5%91%86%E5%B0%8F%E8%B7%AF
196,舞动路路,E:\luokewangguo\roco_world_data\data\spirit_images\196_舞动路路.png,download,https://patchwiki.biligame.com/images/rocom/5/5b/plclzvr15shbkq90l2yrk23783kh3e7.png,https://wiki.biligame.com/rocom/%E8%88%9E%E5%8A%A8%E8%B7%AF%E8%B7%AF
197,白发路路,E:\luokewangguo\roco_world_data\data\spirit_images\197_白发路路.png,existing,https://patchwiki.biligame.com/images/rocom/9/9a/hx21iweu65ojmeo4ws3ucpbsngknrv9.png,https://wiki.biligame.com/rocom/%E7%99%BD%E5%8F%91%E8%B7%AF%E8%B7%AF
198,逗逗,E:\luokewangguo\roco_world_data\data\spirit_images\198_逗逗.png,download,https://patchwiki.biligame.com/images/rocom/2/27/5mkpc1wb4947ua7m9efws2u0sdgfgvq.png,https://wiki.biligame.com/rocom/%E9%80%97%E9%80%97
199,气球猫,E:\luokewangguo\roco_world_data\data\spirit_images\199_气球猫.png,download,https://patchwiki.biligame.com/images/rocom/3/31/rt7jxpcoc6msmzccuxw2vlait3poir9.png,https://wiki.biligame.com/rocom/%E6%B0%94%E7%90%83%E7%8C%AB
200,奇梦咪,E:\luokewangguo\roco_world_data\data\spirit_images\200_奇梦咪.png,existing,https://patchwiki.biligame.com/images/rocom/2/2f/avu0fx5ey1z75o1j6o9bnbqle8lxy2b.png,https://wiki.biligame.com/rocom/%E5%A5%87%E6%A2%A6%E5%92%AA
200,梦想三三,E:\luokewangguo\roco_world_data\data\spirit_images\200_梦想三三.png,existing,https://patchwiki.biligame.com/images/rocom/a/a5/embzuzv9e1h1sp3btykrnthnsvqzwwh.png,https://wiki.biligame.com/rocom/%E6%A2%A6%E6%83%B3%E4%B8%89%E4%B8%89
201,花怨鳗,E:\luokewangguo\roco_world_data\data\spirit_images\201_花怨鳗.png,existing,https://patchwiki.biligame.com/images/rocom/0/02/167gulpq7gmilrurzc4r0yattm4ai8z.png,https://wiki.biligame.com/rocom/%E8%8A%B1%E6%80%A8%E9%B3%97
202,鳗尾兽,E:\luokewangguo\roco_world_data\data\spirit_images\202_鳗尾兽.png,existing,https://patchwiki.biligame.com/images/rocom/d/dd/74c75nqv3qyl9jwto5rvywya5suqd2d.png,https://wiki.biligame.com/rocom/%E9%B3%97%E5%B0%BE%E5%85%BD
203,伊雷龙,E:\luokewangguo\roco_world_data\data\spirit_images\203_伊雷龙.png,download,https://patchwiki.biligame.com/images/rocom/6/66/iq3mle7m6g6cwmo5u0xh5afcf6fzsmd.png,https://wiki.biligame.com/rocom/%E4%BC%8A%E9%9B%B7%E9%BE%99
204,伊兰亚龙,E:\luokewangguo\roco_world_data\data\spirit_images\204_伊兰亚龙.png,existing,https://patchwiki.biligame.com/images/rocom/d/df/o0eh3mugruyhxfjm57xlzjqq4y1hki3.png,https://wiki.biligame.com/rocom/%E4%BC%8A%E5%85%B0%E4%BA%9A%E9%BE%99
204,伊兰龙,E:\luokewangguo\roco_world_data\data\spirit_images\204_伊兰龙.png,existing,https://patchwiki.biligame.com/images/rocom/0/01/l6x36cg23ukq4oqounv006bosvwuhsd.png,https://wiki.biligame.com/rocom/%E4%BC%8A%E5%85%B0%E9%BE%99
205,拉特,E:\luokewangguo\roco_world_data\data\spirit_images\205_拉特.png,download,https://patchwiki.biligame.com/images/rocom/a/a1/4pqv1u751dss8ff0u87y747ot29b4m9.png,https://wiki.biligame.com/rocom/%E6%8B%89%E7%89%B9
206,酷拉,E:\luokewangguo\roco_world_data\data\spirit_images\206_酷拉.png,existing,https://patchwiki.biligame.com/images/rocom/8/8e/f72t0l1mbisw4ehkivz7pdpbcqkosus.png,https://wiki.biligame.com/rocom/%E9%85%B7%E6%8B%89
207,闪电环,E:\luokewangguo\roco_world_data\data\spirit_images\207_闪电环.png,download,https://patchwiki.biligame.com/images/rocom/b/b8/o9no3jygnit09u4bsn3o7ezrji62524.png,https://wiki.biligame.com/rocom/%E9%97%AA%E7%94%B5%E7%8E%AF
208,刺电环,E:\luokewangguo\roco_world_data\data\spirit_images\208_刺电环.png,download,https://patchwiki.biligame.com/images/rocom/6/6e/3alwgp99gzkftk2qf4l1khkrfduszql.png,https://wiki.biligame.com/rocom/%E5%88%BA%E7%94%B5%E7%8E%AF
209,荆棘电环,E:\luokewangguo\roco_world_data\data\spirit_images\209_荆棘电环.png,existing,https://patchwiki.biligame.com/images/rocom/5/57/jpk5furnkwy92gmzsrbhmlk1i6tok09.png,https://wiki.biligame.com/rocom/%E8%8D%86%E6%A3%98%E7%94%B5%E7%8E%AF
210,小箱怪,E:\luokewangguo\roco_world_data\data\spirit_images\210_小箱怪.png,existing,https://patchwiki.biligame.com/images/rocom/0/0a/ocy3pzt2cn0mmx85cm8is2ulwy8s2ii.png,https://wiki.biligame.com/rocom/%E5%B0%8F%E7%AE%B1%E6%80%AA
211,迷迷箱怪,E:\luokewangguo\roco_world_data\data\spirit_images\211_迷迷箱怪.png,existing,https://patchwiki.biligame.com/images/rocom/0/01/g7z9d41f10oqqtxn42417tov8gcg4bo.png,https://wiki.biligame.com/rocom/%E8%BF%B7%E8%BF%B7%E7%AE%B1%E6%80%AA
212,古钟蛇（本命年的样子）,E:\luokewangguo\roco_world_data\data\spirit_images\212_古钟蛇（本命年的样子）.png,download,https://patchwiki.biligame.com/images/rocom/2/29/92ctyiwyp22v61ftupu4836hao5y4fa.png,https://wiki.biligame.com/rocom/%E5%8F%A4%E9%92%9F%E8%9B%87%EF%BC%88%E6%9C%AC%E5%91%BD%E5%B9%B4%E7%9A%84%E6%A0%B7%E5%AD%90%EF%BC%89
212,古钟蛇（本来的样子）,E:\luokewangguo\roco_world_data\data\spirit_images\212_古钟蛇（本来的样子）.png,download,https://patchwiki.biligame.com/images/rocom/1/16/hix4wlbyi39s3zqqpruq1n8z6rg7sc0.png,https://wiki.biligame.com/rocom/%E5%8F%A4%E9%92%9F%E8%9B%87%EF%BC%88%E6%9C%AC%E6%9D%A5%E7%9A%84%E6%A0%B7%E5%AD%90%EF%BC%89
213,寒音蛇（本命年的样子）,E:\luokewangguo\roco_world_data\data\spirit_images\213_寒音蛇（本命年的样子）.png,download,https://patchwiki.biligame.com/images/rocom/8/88/h5wobros8r6a1fxi8ytpo4v2fgxgkjz.png,https://wiki.biligame.com/rocom/%E5%AF%92%E9%9F%B3%E8%9B%87%EF%BC%88%E6%9C%AC%E5%91%BD%E5%B9%B4%E7%9A%84%E6%A0%B7%E5%AD%90%EF%BC%89
213,寒音蛇（本来的样子）,E:\luokewangguo\roco_world_data\data\spirit_images\213_寒音蛇（本来的样子）.png,download,https://patchwiki.biligame.com/images/rocom/9/9b/pij7rej26vdekdc90n4xaep64r1011l.png,https://wiki.biligame.com/rocom/%E5%AF%92%E9%9F%B3%E8%9B%87%EF%BC%88%E6%9C%AC%E6%9D%A5%E7%9A%84%E6%A0%B7%E5%AD%90%EF%BC%89
214,矮脚爬爬,E:\luokewangguo\roco_world_data\data\spirit_images\214_矮脚爬爬.png,existing,https://patchwiki.biligame.com/images/rocom/4/4f/40765c203k2jjtugv9tbciczhr4jmxv.png,https://wiki.biligame.com/rocom/%E7%9F%AE%E8%84%9A%E7%88%AC%E7%88%AC
215,恶魔红钻,E:\luokewangguo\roco_world_data\data\spirit_images\215_恶魔红钻.png,existing,https://patchwiki.biligame.com/images/rocom/1/14/ow13sxw8jyv8sq7bhtvxn7yjl8mo88m.png,https://wiki.biligame.com/rocom/%E6%81%B6%E9%AD%94%E7%BA%A2%E9%92%BB
216,火尾瓦特,E:\luokewangguo\roco_world_data\data\spirit_images\216_火尾瓦特.png,download,https://patchwiki.biligame.com/images/rocom/1/1d/9mmja7l04ln5fe2fn5dhql2nrh0tq4f.png,https://wiki.biligame.com/rocom/%E7%81%AB%E5%B0%BE%E7%93%A6%E7%89%B9
217,火尾战士,E:\luokewangguo\roco_world_data\data\spirit_images\217_火尾战士.png,download,https://patchwiki.biligame.com/images/rocom/2/27/b2edc64erww7plxlp97ex8cc31jtsku.png,https://wiki.biligame.com/rocom/%E7%81%AB%E5%B0%BE%E6%88%98%E5%A3%AB
218,烈火守护,E:\luokewangguo\roco_world_data\data\spirit_images\218_烈火守护.png,existing,https://patchwiki.biligame.com/images/rocom/3/36/8wp59h53ob7gllbz8yewg91ppibly6x.png,https://wiki.biligame.com/rocom/%E7%83%88%E7%81%AB%E5%AE%88%E6%8A%A4
219,里拉鳐,E:\luokewangguo\roco_world_data\data\spirit_images\219_里拉鳐.png,existing,https://patchwiki.biligame.com/images/rocom/8/80/13gxjtrh4mt3mhyoc1is69gz7vfm3tv.png,https://wiki.biligame.com/rocom/%E9%87%8C%E6%8B%89%E9%B3%90
220,海枝枝（杏黄百合）,E:\luokewangguo\roco_world_data\data\spirit_images\220_海枝枝（杏黄百合）.png,existing,https://patchwiki.biligame.com/images/rocom/2/2c/d3tckjycxkj2wymb771d4k0nofe9axy.png,https://wiki.biligame.com/rocom/%E6%B5%B7%E6%9E%9D%E6%9E%9D%EF%BC%88%E6%9D%8F%E9%BB%84%E7%99%BE%E5%90%88%EF%BC%89
220,海枝枝（洋红沙丁）,E:\luokewangguo\roco_world_data\data\spirit_images\220_海枝枝（洋红沙丁）.png,existing,https://patchwiki.biligame.com/images/rocom/d/d0/mkug3arsv93oibilcf93wgiksue32zw.png,https://wiki.biligame.com/rocom/%E6%B5%B7%E6%9E%9D%E6%9E%9D%EF%BC%88%E6%B4%8B%E7%BA%A2%E6%B2%99%E4%B8%81%EF%BC%89
220,海枝枝（碧蓝珊瑚）,E:\luokewangguo\roco_world_data\data\spirit_images\220_海枝枝（碧蓝珊瑚）.png,existing,https://patchwiki.biligame.com/images/rocom/5/5b/efwbtnaynmpx9y85y1obfzoch17c5do.png,https://wiki.biligame.com/rocom/%E6%B5%B7%E6%9E%9D%E6%9E%9D%EF%BC%88%E7%A2%A7%E8%93%9D%E7%8F%8A%E7%91%9A%EF%BC%89
220,海枝枝（翠绿纶布）,E:\luokewangguo\roco_world_data\data\spirit_images\220_海枝枝（翠绿纶布）.png,existing,https://patchwiki.biligame.com/images/rocom/a/a9/dd80pj056tbluqzzq0n70g3m3ty1y7a.png,https://wiki.biligame.com/rocom/%E6%B5%B7%E6%9E%9D%E6%9E%9D%EF%BC%88%E7%BF%A0%E7%BB%BF%E7%BA%B6%E5%B8%83%EF%BC%89
221,多西,E:\luokewangguo\roco_world_data\data\spirit_images\221_多西.png,existing,https://patchwiki.biligame.com/images/rocom/9/94/hsqyxfmg0p0gz8s36uzb1b7ldd6etb1.png,https://wiki.biligame.com/rocom/%E5%A4%9A%E8%A5%BF
222,库多西,E:\luokewangguo\roco_world_data\data\spirit_images\222_库多西.png,download,https://patchwiki.biligame.com/images/rocom/3/32/dfflnxnm50nqc08865hk3xkx7bgn2hj.png,https://wiki.biligame.com/rocom/%E5%BA%93%E5%A4%9A%E8%A5%BF
223,波多西,E:\luokewangguo\roco_world_data\data\spirit_images\223_波多西.png,existing,https://patchwiki.biligame.com/images/rocom/9/9b/hxurck559b80j25wgnn3rnydhoupa4z.png,https://wiki.biligame.com/rocom/%E6%B3%A2%E5%A4%9A%E8%A5%BF
224,小翼龙,E:\luokewangguo\roco_world_data\data\spirit_images\224_小翼龙.png,download,https://patchwiki.biligame.com/images/rocom/1/18/4gm8dv39vje80wb9f9ri66pmdmb5zzw.png,https://wiki.biligame.com/rocom/%E5%B0%8F%E7%BF%BC%E9%BE%99
225,翼龙,E:\luokewangguo\roco_world_data\data\spirit_images\225_翼龙.png,existing,https://patchwiki.biligame.com/images/rocom/5/55/bb3dr6l4zb07mt2rpg6euok2j54m82n.png,https://wiki.biligame.com/rocom/%E7%BF%BC%E9%BE%99
226,电动长颈鹿,E:\luokewangguo\roco_world_data\data\spirit_images\226_电动长颈鹿.png,download,https://patchwiki.biligame.com/images/rocom/9/95/hf6exuai3em02ggnvi6068tatwsg1co.png,https://wiki.biligame.com/rocom/%E7%94%B5%E5%8A%A8%E9%95%BF%E9%A2%88%E9%B9%BF
227,奔乐鹿,E:\luokewangguo\roco_world_data\data\spirit_images\227_奔乐鹿.png,download,https://patchwiki.biligame.com/images/rocom/3/38/2ggk766trhcl4o1ubr9f26mtv4l32y2.png,https://wiki.biligame.com/rocom/%E5%A5%94%E4%B9%90%E9%B9%BF
